dataset	template_id	template_kind	column	name_pattern	original_len	sampled_len	truncated	current_encoding	current_mem_bytes_est	i64_mem_bytes	i32_applicable	i32_mem_bytes	constant	constant_mem_bytes	slp_i8_mem_bytes	slp_i8_segments	slp_i8_avg_segment_len	slp_i8_max_abs_residual	slp_i8_msgpack_bytes	slp_i8_zstd_bytes	slp_i8_encode_secs	slp_i8_decode_ok	slp_i16_mem_bytes	slp_i16_segments	slp_i16_avg_segment_len	slp_i16_max_abs_residual	slp_i16_msgpack_bytes	slp_i16_zstd_bytes	slp_i16_encode_secs	slp_i16_decode_ok	best_slp	best_slp_mem_bytes	best_slp_ratio_vs_i64	best_slp_ratio_vs_i32	accepted_vs_i64_gt_2	beats_i32	i64_msgpack_bytes	i64_zstd_bytes	i32_msgpack_bytes	i32_zstd_bytes
qwen3_full	18	cpu	ts	aten::as_strided	775680	775680	false	i32	3102720	6205440	true	3102720	false	0	3998272	134272	5.776930409914204	127	5728202	1303438	0.016882629	true	1774864	9310	83.31686358754028	32767	2481975	1618120	0.01565629	true	slp_i16	1774864	3.4962904199983775	1.7481452099991888	true	true	3875837	2766185	3875837	2766185
qwen3_full	18	cpu	dur	aten::as_strided	775680	775680	false	i32	3102720	6205440	true	3102720	false	0	776032	12	64640.0	50	776086	200187	0.015631852	true	1551712	12	64640.0	55	776075	193544	0.015886776	true	slp_i8	776032	7.996371283658406	3.998185641829203	true	true	775685	187427	775685	187427
qwen3_full	137	cpu	ts	aten::select	524288	524288	false	i32	2097152	4194304	true	2097152	false	0	1310784	32768	16.0	126	1728755	373419	0.011166524	true	1337792	12048	43.51660026560425	31110	1988971	867748	0.010572663	true	slp_i8	1310784	3.199843757629022	1.599921878814511	true	true	2621381	1797451	2621381	1797451
qwen3_full	137	cpu	dur	aten::select	524288	524288	false	i32	2097152	4194304	true	2097152	false	0	524544	8	65536.0	46	524576	131432	0.010280307	true	1048832	8	65536.0	50	524579	129283	0.010583806	true	slp_i8	524544	7.996095656417765	3.9980478282088825	true	true	524293	122265	524293	122265
qwen3_full	68	cpu	ts	detach	487104	487104	false	i32	1948416	3896832	true	1948416	false	0	6332104	243539	2.000106759081708	127	9431185	2151109	0.011049791	true	1149304	7293	66.79062114356232	32767	1689434	1182009	0.01000253	true	slp_i16	1149304	3.39060161628255	1.695300808141275	true	true	2433185	1905729	2433185	1905729
qwen3_full	68	cpu	dur	detach	487104	487104	false	i32	1948416	3896832	true	1948416	false	0	487360	8	60888.0	57	487390	132127	0.009858232	true	974464	8	60888.0	57	487395	130686	0.009998197	true	slp_i8	487360	7.995797767564018	3.997898883782009	true	true	487109	125125	487109	125125
qwen3_full	67	cpu	ts	aten::detach	486848	486848	false	i32	1947392	3894784	true	1947392	false	0	6328776	243411	2.000106815221991	121	9426191	2151933	0.010831915	true	1149968	7342	66.30999727594661	32767	1690401	1183232	0.009932262	true	slp_i16	1149968	3.3868629387948186	1.6934314693974093	true	true	2431905	1904350	2431905	1904350
qwen3_full	67	cpu	dur	aten::detach	486848	486848	false	i32	1947392	3894784	true	1947392	false	0	487104	8	60856.0	103	514047	152673	0.00975633	true	973952	8	60856.0	113	487133	141749	0.010078525	true	slp_i8	487104	7.995795559059256	3.997897779529628	true	true	486853	135348	486853	135348
qwen3_full	25	cpu	ts	aten::to	463104	463104	false	i32	1852416	3704832	true	1852416	false	0	5096872	193071	2.398620196715198	127	7597529	1859050	0.010367067	true	1112224	7748	59.77077955601445	32766	1645043	1153093	0.009399085	true	slp_i16	1112224	3.3310124579221454	1.6655062289610727	true	true	2313409	1795124	2313409	1795124
qwen3_full	25	cpu	dur	aten::to	463104	463104	false	i32	1852416	3704832	true	1852416	false	0	1275640	33853	13.679851121023248	127	1642219	515449	0.009453062	true	1072216	6081	76.15589541193883	32767	928732	628535	0.009285594	true	slp_i16	1072216	3.455303782073761	1.7276518910368805	true	true	499106	311103	499106	311103
qwen3_full	88	gpu	ts	Memcpy DtoH (Device -> Pinned)	462896	462896	false	i32	1851584	3703168	true	1851584	false	0	5061120	191590	2.4160759956156377	127	7520982	1903718	0.011426293	true	1061984	5672	81.61071932299012	32763	1573075	1169254	0.009323487	true	slp_i16	1061984	3.487028053153343	1.7435140265766715	true	true	2314349	1810443	2314349	1810443
qwen3_full	88	gpu	dur	Memcpy DtoH (Device -> Pinned)	462896	462896	false	i32	1851584	3703168	true	1851584	false	0	4919160	185675	2.493044297832234	127	6797033	1561602	0.012526288	true	926048	8	57862.0	11565	1354845	804161	0.009135221	true	slp_i16	926048	3.9988942257852726	1.9994471128926363	true	true	1254517	623061	1254517	623061
qwen3_full	173	gpu	ts	Memcpy HtoD (Pinned -> Device)	462368	462368	false	i32	1849472	3698944	true	1849472	false	0	4962216	187491	2.4660810385565175	127	7368443	1943050	0.010958129	true	1723736	33289	13.889513052359638	32764	2488992	1248461	0.009732483	true	slp_i16	1723736	2.1458877693567926	1.0729438846783963	true	true	2311845	1821184	2311845	1821184
qwen3_full	173	gpu	dur	Memcpy HtoD (Pinned -> Device)	462368	462368	false	i32	1849472	3698944	true	1849472	false	0	5259696	199886	2.313158500345197	127	7221857	1618478	0.011048491	true	924992	8	57796.0	12788	1354320	819057	0.009233644	true	slp_i16	924992	3.9988929633986023	1.9994464816993012	true	true	1253989	645641	1253989	645641
qwen3_full	32	cpu	ts	record_param_comms	419088	419088	false	i32	1676352	3352704	true	1676352	false	0	5410648	207979	2.015049596353478	127	8048234	1794314	0.009360931	true	1105000	11115	37.70472334682861	32767	1590885	999488	0.008694417	true	slp_i16	1105000	3.034121266968326	1.517060633484163	true	true	2092045	1610497	2092045	1610497
qwen3_full	32	cpu	dur	record_param_comms	419088	419088	false	i32	1676352	3352704	true	1676352	false	0	731128	12999	32.24001846295869	127	1043693	524802	0.008536227	true	838408	7	59869.71428571428	20364	1171038	492894	0.008303738	true	slp_i8	731128	4.5856594194176665	2.2928297097088333	true	true	603523	286693	603523	286693
qwen3_full	226	cpu	ts	fwdbwd	362496	362496	false	i32	1449984	2899968	true	1449984	false	0	3800200	143235	2.5307780919468006	127	5679285	1428341	0.008403186	true	949456	9350	38.7696256684492	32767	1397131	921872	0.007457745	true	slp_i16	949456	3.0543469102307004	1.5271734551153502	true	true	1807813	1392002	1807813	1392002
qwen3_full	227	cpu	ts	fwdbwd	362496	362496	false	i32	1449984	2899968	true	1449984	false	0	4432192	169568	2.137761841856954	127	6595816	1540610	0.008368313	true	921664	8192	44.25	13241	1299292	763866	0.00735283	true	slp_i16	921664	3.1464481633219914	1.5732240816609957	true	true	1812485	1369588	1812485	1369588
qwen3_full	27	cpu	ts	aten::empty_strided	352736	352736	false	i32	1410944	2821888	true	1410944	false	0	3649488	137362	2.5679299951951777	127	5384176	1212192	0.007707308	true	882872	7389	47.73798890242252	32767	1296060	880570	0.007146365	true	slp_i16	882872	3.196259480422983	1.5981297402114916	true	true	1762065	1360618	1762065	1360618
qwen3_full	27	cpu	dur	aten::empty_strided	352736	352736	false	i32	1410944	2821888	true	1410944	false	0	353016	9	39192.88888888889	73	354118	129816	0.007037182	true	705680	6	58789.333333333336	2502	480060	154258	0.00704261	true	slp_i8	353016	7.993654678541483	3.9968273392707414	true	true	352745	113362	352745	113362
qwen3_full	26	cpu	ts	aten::_to_copy	351136	351136	false	i32	1404544	2809088	true	1404544	false	0	3631184	136666	2.5693003380504296	127	5356865	1209478	0.007745882	true	873888	7148	49.12367095691103	32767	1283305	874207	0.007152664	true	slp_i16	873888	3.2144714196784943	1.6072357098392471	true	true	1754097	1366030	1754097	1366030
qwen3_full	26	cpu	dur	aten::_to_copy	351136	351136	false	i32	1404544	2809088	true	1404544	false	0	1163000	33825	10.380960827790096	127	1491706	394116	0.007258664	true	842472	5839	60.136324713135814	32767	749436	470005	0.007069789	true	slp_i16	842472	3.334339894975738	1.667169947487869	true	true	386780	225432	386780	225432
qwen3_full	70	cpu	ts	tensor_pool_is_get_from_pool: True	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	4272952	164341	2.000133867993988	127	6342472	1415046	0.007498544	true	827080	7067	46.512522994198385	32767	1204573	792830	0.006817583	true	slp_i16	827080	3.1794167432412825	1.5897083716206413	true	true	1641185	1261968	1641185	1261968
qwen3_full	70	cpu	dur	tensor_pool_is_get_from_pool: True	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	328912	6	54784.0	34	328936	66291	0.00663202	true	657616	6	54784.0	35	328917	64372	0.006408125	true	slp_i8	328912	7.994940896045143	3.9974704480225713	true	true	328709	64258	328709	64258
qwen3_full	75	cpu	ts	tensor_pool_try_add: 0	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	4273048	164345	2.000085186650035	127	6342875	1386577	0.007435746	true	824632	6965	47.193682699210335	32767	1204133	791054	0.006775297	true	slp_i16	824632	3.1888551499335462	1.5944275749667731	true	true	1641645	1262038	1641645	1262038
qwen3_full	75	cpu	dur	tensor_pool_try_add: 0	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	328912	6	54784.0	42	328932	85265	0.006566554	true	657616	6	54784.0	42	328937	86883	0.006855635	true	slp_i8	328912	7.994940896045143	3.9974704480225713	true	true	328709	83287	328709	83287
qwen3_full	81	cpu	ts	tensor_pool_free_from_pool: 0	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	4230736	162582	2.0217736280769087	127	6282119	1466196	0.007366434	true	820912	6810	48.26784140969163	32767	1201458	792984	0.006736912	true	slp_i16	820912	3.203305591829575	1.6016527959147875	true	true	1641649	1261547	1641649	1261547
qwen3_full	81	cpu	dur	tensor_pool_free_from_pool: 0	328704	328704	false	i32	1314816	2629632	true	1314816	false	0	328912	6	54784.0	31	328936	79902	0.006663043	true	657616	6	54784.0	34	328927	78230	0.007209939	true	slp_i8	328912	7.994940896045143	3.9974704480225713	true	true	328709	76960	328709	76960
qwen3_full	114	cpu	ts	tensor_pool_try_free: 0	311808	311808	false	i32	1247232	2494464	true	1247232	false	0	3859288	147809	2.109533248990251	127	5733552	1357213	0.007232655	true	787888	6842	45.57263957907045	32767	1152307	754881	0.006478277	true	slp_i16	787888	3.166013443535122	1.583006721767561	true	true	1557649	1197378	1557649	1197378
qwen3_full	114	cpu	dur	tensor_pool_try_free: 0	311808	311808	false	i32	1247232	2494464	true	1247232	false	0	311992	5	62361.6	45	312011	97224	0.00631766	true	623800	5	62361.6	45	312008	93537	0.006452427	true	slp_i8	311992	7.9952819303059055	3.9976409651529528	true	true	311813	90085	311813	90085
qwen3_full	30	cpu	ts	suStreamSynchronize	259696	259696	false	i32	1038784	2077568	true	1038784	false	0	3132008	119677	2.1699741805025194	127	4641745	1171562	0.00602469	true	595248	3158	82.23432552248258	32767	882325	661542	0.005177653	true	slp_i16	595248	3.490256162137462	1.745128081068731	true	true	1297921	989523	1297921	989523
qwen3_full	30	cpu	dur	suStreamSynchronize	259696	259696	false	i32	1038784	2077568	true	1038784	false	0	3310856	127129	2.042775448560124	127	4620006	1012000	0.005839033	true	568944	2062	125.94374393792434	32767	841641	616374	0.005139738	true	slp_i16	568944	3.651621249191485	1.8258106245957424	true	true	752369	442325	752369	442325
qwen3_full	69	cpu	ts	tensor_pool_get_from_pool: 0, 0, 0, [0,0,0]_torch.bfloat0_supa:0	230400	230400	false	i32	921600	1843200	true	921600	false	0	2995168	115196	2.0000694468557936	121	4426456	1027967	0.005116962	true	623104	6760	34.082840236686394	32767	917673	588699	0.004786622	true	slp_i16	623104	2.9580936729663105	1.4790468364831553	true	true	1150593	884903	1150593	884903
qwen3_full	69	cpu	dur	tensor_pool_get_from_pool: 0, 0, 0, [0,0,0]_torch.bfloat0_supa:0	230400	230400	false	i32	921600	1843200	true	921600	false	0	230560	4	57600.0	18	230574	71138	0.004659546	true	460960	4	57600.0	22	230575	68436	0.0047497	true	slp_i8	230560	7.994448299791811	3.9972241498959056	true	true	230405	65713	230405	65713
qwen3_full	87	cpu	ts	_to_cpu_with_layout	230400	230400	false	i32	921600	1843200	true	921600	false	0	2208880	82434	2.7949632433219302	117	3231420	747754	0.005076443	true	605968	6046	38.10783989414489	32763	892303	579238	0.004749624	true	slp_i16	605968	3.0417447786021703	1.5208723893010851	true	true	1145509	873072	1145509	873072
qwen3_full	87	cpu	dur	_to_cpu_with_layout	230400	230400	false	i32	921600	1843200	true	921600	false	0	234496	168	1371.4285714285713	127	270899	201457	0.004685957	true	460960	4	57600.0	4211	417346	212585	0.004671916	true	slp_i8	234496	7.860262008733624	3.930131004366812	true	true	230668	153778	230668	153778
qwen3_full	172	cpu	ts	_to_supa_with_layout	230400	230400	false	i32	921600	1843200	true	921600	false	0	2208832	82432	2.7950310559006213	67	3233524	741587	0.005047024	true	657472	8192	28.125	17948	961989	541385	0.004743629	true	slp_i16	657472	2.803465394724034	1.401732697362017	true	true	1152005	867943	1152005	867943
qwen3_full	172	cpu	dur	_to_supa_with_layout	230400	230400	false	i32	921600	1843200	true	921600	false	0	230584	5	46080.0	127	311160	199989	0.004596743	true	460960	4	57600.0	195	230592	153870	0.00465664	true	slp_i8	230584	7.993616209277313	3.9968081046386565	true	true	230489	146582	230489	146582
qwen3_full	35	cpu	ts	suTaskGraphLaunch	217344	217344	false	i32	869376	1738752	true	869376	false	0	2815912	108271	2.0074073389919738	127	4157287	988870	0.0049064	true	672784	9918	21.914095583787052	32767	961956	542956	0.004597274	true	slp_i16	672784	2.5844134224357296	1.2922067112178648	true	true	1084785	835944	1084785	835944
qwen3_full	35	cpu	dur	suTaskGraphLaunch	217344	217344	false	i32	869376	1738752	true	869376	false	0	309496	3837	56.644253322908526	127	466687	249738	0.004533587	true	434848	4	54336.0	5053	615242	233404	0.004264362	true	slp_i8	309496	5.618011218238685	2.8090056091193425	true	true	231955	153193	231955	153193
qwen3_full	16	cpu	ts	aten::narrow	215552	215552	false	i32	862208	1724416	true	862208	false	0	1863600	68666	3.1391372731774094	127	2721132	560515	0.004677666	true	653768	9275	23.24010781671159	32767	818811	450086	0.004522476	true	slp_i16	653768	2.637657395283954	1.318828697641977	true	true	1075853	752919	1075853	752919
qwen3_full	16	cpu	dur	aten::narrow	215552	215552	false	i32	862208	1724416	true	862208	false	0	215712	4	53888.0	61	215726	71533	0.004302458	true	431264	4	53888.0	69	215727	70183	0.004337091	true	slp_i8	215712	7.994066162290461	3.9970330811452306	true	true	215557	66499	215557	66499
qwen3_full	19	cpu	ts	aten::view	215104	215104	false	i32	860416	1720832	true	860416	false	0	2579168	98500	2.1837969543147207	127	3813553	913826	0.004865	true	590424	6673	32.23497677206654	32767	872027	565557	0.004496383	true	slp_i16	590424	2.9145698684335324	1.4572849342167662	true	true	1074581	825523	1074581	825523
qwen3_full	19	cpu	dur	aten::view	215104	215104	false	i32	860416	1720832	true	860416	false	0	215288	5	43020.8	31	215311	57132	0.004434509	true	430368	4	53776.0	1660	215281	56786	0.004425659	true	slp_i8	215288	7.993162647244621	3.9965813236223107	true	true	215111	55101	215111	55101
qwen3_full	76	cpu	ts	dist_tensor_model_parallel_group	198912	198912	false	i32	795648	1591296	true	795648	false	0	2584744	99407	2.0009858460671786	127	3810863	901354	0.004441932	true	551608	6405	31.055737704918034	32766	794145	481257	0.004133091	true	slp_i16	551608	2.884831256979594	1.442415628489797	true	true	993153	764606	993153	764606
qwen3_full	76	cpu	dur	dist_tensor_model_parallel_group	198912	198912	false	i32	795648	1591296	true	795648	false	0	227560	1191	167.0125944584383	127	320233	222526	0.004158407	true	397984	4	49728.0	5488	413763	227742	0.003990503	true	slp_i8	227560	6.992863420636316	3.496431710318158	true	true	545710	238697	545710	238697
qwen3_full	179	cpu	ts	autograd::engine::evaluate_function: torch::autograd::AccumulateGrad	185088	185088	false	i32	740352	1480704	true	740352	false	0	2406184	92543	2.0000216115751597	117	3543511	819426	0.004193959	true	566848	8192	22.59375	16908	835282	460140	0.003873987	true	slp_i16	566848	2.6121711640510332	1.3060855820255166	true	true	925445	701850	925445	701850
qwen3_full	179	cpu	dur	autograd::engine::evaluate_function: torch::autograd::AccumulateGrad	185088	185088	false	i32	740352	1480704	true	740352	false	0	203008	744	248.7741935483871	127	324184	169246	0.003844216	true	370312	3	61696.0	1144	383491	132139	0.003738897	true	slp_i8	203008	7.293820933165195	3.6469104665825975	true	true	203635	89156	203635	89156
qwen3_full	180	cpu	ts	torch::autograd::AccumulateGrad	185088	185088	false	i32	740352	1480704	true	740352	false	0	2406184	92543	2.0000216115751597	117	3543511	819699	0.004152937	true	566848	8192	22.59375	16908	835285	459839	0.003849172	true	slp_i16	566848	2.6121711640510332	1.3060855820255166	true	true	925445	700124	925445	700124
qwen3_full	180	cpu	dur	torch::autograd::AccumulateGrad	185088	185088	false	i32	740352	1480704	true	740352	false	0	185224	3	61696.0	22	185233	37641	0.003703807	true	370312	3	61696.0	24	185232	36882	0.003661442	true	slp_i8	185224	7.994126031183864	3.997063015591932	true	true	185093	36033	185093	36033
qwen3_full	91	gpu	ts	void at::supa::be::CopyKernelRowMatrix<__bf0, (suMemArchType)0, 0>(tensor::DynMatrix0D<__bf0, (suMemArchType)0, (tensor::MatrixLayout)0>, tensor::DynMatrix0D<__bf0, (suMemArchType)0, (tensor::MatrixLayout)0>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	164096	164096	false	i32	656384	1312768	true	656384	false	0	2133024	82036	2.0002925544882735	122	3133771	721638	0.003717557	true	516200	7831	20.954667347720598	32767	754584	466664	0.003566129	true	slp_i16	516200	2.543138318481209	1.2715691592406044	true	true	820461	636238	820461	636238
qwen3_full	91	gpu	dur	void at::supa::be::CopyKernelRowMatrix<__bf0, (suMemArchType)0, 0>(tensor::DynMatrix0D<__bf0, (suMemArchType)0, (tensor::MatrixLayout)0>, tensor::DynMatrix0D<__bf0, (suMemArchType)0, (tensor::MatrixLayout)0>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	164096	164096	false	i32	656384	1312768	true	656384	false	0	2105208	80877	2.0289575528271326	39	2869019	435443	0.003762034	true	328328	3	54698.666666666664	754	430836	197399	0.003233759	true	slp_i16	328328	3.99834312029434	1.99917156014717	true	true	393969	150754	393969	150754
qwen3_full	94	gpu	ts	void BF0_FP0_Colmaj_Normal_AiB_0UMA_Epilogue_Opt_splitBM_A0Gmb_L0_Quadruple_Buffer_Static<__bf0, __bf0, __bf0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::intrinsic::Mod_LMS)0, (tensor::intrinsic::Mod_LMS)0, (suMemArchType)0, (suMemArchType)0, (suMemArchType)0, (tensor::MatrixLayout)0, 0, 0, 0, 0, (sublasLtEpilogue_t)0, true>(int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, float, float)	164096	164096	false	i32	656384	1312768	true	656384	false	0	1934088	73747	2.2251210218720763	125	2847211	712626	0.003773254	true	446360	4921	33.346067872383664	32767	655221	450422	0.003552269	true	slp_i16	446360	2.9410520655972756	1.4705260327986378	true	true	820469	636099	820469	636099
qwen3_full	94	gpu	dur	void BF0_FP0_Colmaj_Normal_AiB_0UMA_Epilogue_Opt_splitBM_A0Gmb_L0_Quadruple_Buffer_Static<__bf0, __bf0, __bf0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::intrinsic::Mod_LMS)0, (tensor::intrinsic::Mod_LMS)0, (suMemArchType)0, (suMemArchType)0, (suMemArchType)0, (tensor::MatrixLayout)0, 0, 0, 0, 0, (sublasLtEpilogue_t)0, true>(int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, float, float)	164096	164096	false	i32	656384	1312768	true	656384	false	0	1893288	72047	2.277624328563299	127	2647361	497629	0.003841744	true	328328	3	54698.666666666664	1422	407516	236515	0.003254316	true	slp_i16	328328	3.99834312029434	1.99917156014717	true	true	492293	195432	492293	195432
qwen3_full	46	cpu	ts	aten::view	132160	132160	false	i32	528640	1057280	true	528640	false	0	1350368	50756	2.603830089053511	127	1990281	514059	0.002993637	true	374856	4603	28.71170975450793	32399	543312	312257	0.002673018	true	slp_i16	374856	2.820496403952451	1.4102482019762255	true	true	660773	502096	660773	502096
qwen3_full	46	cpu	dur	aten::view	132160	132160	false	i32	528640	1057280	true	528640	false	0	132296	3	44053.333333333336	24	132305	36368	0.002683196	true	264456	3	44053.333333333336	25	132300	35570	0.002686058	true	slp_i8	132296	7.991776017415493	3.9958880087077464	true	true	132165	34825	132165	34825
qwen3_full	112	gpu	ts	void BF0_FP0_Colmaj_Normal_AiB_0UMA_Epilogue_Opt_splitN_B0Gmb_L0_LoadOnce_Quadruple_Buffer<__bf0, __bf0, __bf0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::intrinsic::Mod_LMS)0, (tensor::intrinsic::Mod_LMS)0, (suMemArchType)0, (suMemArchType)0, (suMemArchType)0, (tensor::MatrixLayout)0, 0, 0, 0, (sublasLtEpilogue_t)0, true>(int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, float, float)	131328	131328	false	i32	525312	1050624	true	525312	false	0	1706608	65634	2.0009141603437244	127	2494175	591893	0.002992678	true	365680	4290	30.612587412587413	32767	535291	363134	0.002860265	true	slp_i16	365680	2.873069350251586	1.436534675125793	true	true	656633	509689	656633	509689
qwen3_full	112	gpu	dur	void BF0_FP0_Colmaj_Normal_AiB_0UMA_Epilogue_Opt_splitN_B0Gmb_L0_LoadOnce_Quadruple_Buffer<__bf0, __bf0, __bf0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::gemm_type::LD_TRANSPOSE)0, (tensor::intrinsic::Mod_LMS)0, (tensor::intrinsic::Mod_LMS)0, (suMemArchType)0, (suMemArchType)0, (suMemArchType)0, (tensor::MatrixLayout)0, 0, 0, 0, (sublasLtEpilogue_t)0, true>(int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, float, float)	131328	131328	false	i32	525312	1050624	true	525312	false	0	1472584	55883	2.350052788862445	127	2014766	339678	0.003195929	true	262792	3	43776.0	1187	385823	161741	0.002535901	true	slp_i16	262792	3.9979299217632196	1.9989649608816098	true	true	393989	126069	393989	126069
qwen3_full	113	gpu	ts	void at::supa::be::pointwise_double_input<(at::supa::supaPointWiseMode_t)0, 0, (UsharpType)0, (suMemArchType)0, __bf0, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int>(OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	131072	131072	false	i32	524288	1048576	true	524288	false	0	1633536	62600	2.0938019169329074	127	2386486	579625	0.002980819	true	519416	10717	12.23028832695717	32767	748865	397663	0.002920326	true	slp_i16	519416	2.0187595299336176	1.0093797649668088	true	true	655361	507638	655361	507638
qwen3_full	113	gpu	dur	void at::supa::be::pointwise_double_input<(at::supa::supaPointWiseMode_t)0, 0, (UsharpType)0, (suMemArchType)0, __bf0, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int>(OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, OneUID<__bf0, (UsharpType)0, (suMemArchType)0>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	131072	131072	false	i32	524288	1048576	true	524288	false	0	612768	20068	6.5313932629061195	127	824343	229121	0.003077381	true	262256	2	65536.0	379	293021	143706	0.002595291	true	slp_i16	262256	3.998291745470075	1.9991458727350375	true	true	324799	117729	324799	117729
qwen3_full	150	cpu	ts	aten::reshape	116736	116736	false	i32	466944	933888	true	466944	false	0	1314784	49916	2.3386489302027407	127	1917525	458424	0.002701616	true	377176	5985	19.504761904761907	32767	550425	302183	0.002513506	true	slp_i16	377176	2.476000593887204	1.238000296943602	true	true	583685	448132	583685	448132
qwen3_full	150	cpu	dur	aten::reshape	116736	116736	false	i32	466944	933888	true	466944	false	0	116872	3	38912.0	22	116883	33476	0.00233069	true	233584	2	58368.0	1663	116855	32743	0.002373909	true	slp_i8	116872	7.990690670134849	3.9953453350674244	true	true	116743	31408	116743	31408
qwen3_full	90	cpu	ts	succl:_all_gather_base_naive	115200	115200	false	i32	460800	921600	true	460800	false	0	1494280	57459	2.0049078473346214	126	2175368	533930	0.002681188	true	364672	5592	20.600858369098713	32764	520445	297450	0.002452315	true	slp_i16	364672	2.5272025272025274	1.2636012636012637	true	true	575073	443010	575073	443010
qwen3_full	90	cpu	dur	succl:_all_gather_base_naive	115200	115200	false	i32	460800	921600	true	460800	false	0	117088	76	1515.7894736842106	127	174695	102830	0.002326329	true	230512	2	57600.0	5521	242978	104234	0.0024006	true	slp_i8	117088	7.8710030062858705	3.9355015031429352	true	true	117453	75871	117453	75871
qwen3_full	118	cpu	ts	tensor_pool_get_from_pool: 0, 0, 0, [0,0]_torch.bfloat0_supa:0	98304	98304	false	i32	393216	786432	true	393216	false	0	1278016	49152	2.0	0	1850800	393915	0.002238418	true	349360	6362	15.451744734360265	32766	507331	266942	0.002105121	true	slp_i16	349360	2.251064804213419	1.1255324021067095	true	true	490597	377563	490597	377563
qwen3_full	118	cpu	dur	tensor_pool_get_from_pool: 0, 0, 0, [0,0]_torch.bfloat0_supa:0	98304	98304	false	i32	393216	786432	true	393216	false	0	98416	2	49152.0	27	98420	32066	0.001956959	true	196720	2	49152.0	42	98419	29101	0.002022765	true	slp_i8	98416	7.990895789302552	3.995447894651276	true	true	98309	28220	98309	28220
qwen3_full	77	cpu	ts	succl:_reduce_scatter_base_naive	82432	82432	false	i32	329728	659456	true	329728	false	0	1065128	40943	2.013335612925286	127	1532233	375992	0.001829652	true	296112	5466	15.080863519941456	32763	408585	218394	0.001749525	true	slp_i16	296112	2.227049224617712	1.113524612308856	true	true	411685	317210	411685	317210
qwen3_full	77	cpu	dur	succl:_reduce_scatter_base_naive	82432	82432	false	i32	329728	659456	true	329728	false	0	83912	59	1397.1525423728813	127	126026	73395	0.001654842	true	164976	2	41216.0	2473	232519	86400	0.001619126	true	slp_i8	83912	7.858899799790256	3.929449899895128	true	true	85008	53990	85008	53990
qwen3_full	79	cpu	ts	_empty_ut_only	82432	82432	false	i32	329728	659456	true	329728	false	0	886040	33481	2.4620531047459755	127	1282673	333512	0.00187612	true	296016	5462	15.091907726107653	32766	427759	230646	0.001719928	true	slp_i16	296016	2.2277714718123343	1.1138857359061671	true	true	411685	317272	411685	317272
qwen3_full	79	cpu	dur	_empty_ut_only	82432	82432	false	i32	329728	659456	true	329728	false	0	82544	2	41216.0	25	82548	38562	0.001674925	true	164976	2	41216.0	28	82549	38776	0.001646361	true	slp_i8	82544	7.989145183175034	3.994572591587517	true	true	82437	37053	82437	37053
qwen3_full	110	cpu	ts	supa_out_matmul_transpose	82176	82176	false	i32	328704	657408	true	328704	false	0	972304	37086	2.2158226824138487	127	1400578	346798	0.001862611	true	310864	6102	13.467059980334316	32767	448167	236728	0.001736743	true	slp_i16	310864	2.1147768799217666	1.0573884399608833	true	true	409957	316290	409957	316290
qwen3_full	110	cpu	dur	supa_out_matmul_transpose	82176	82176	false	i32	328704	657408	true	328704	false	0	82648	17	4833.882352941177	127	142172	78726	0.001634539	true	164464	2	41088.0	1755	123608	71834	0.001642778	true	slp_i8	82648	7.954312264059626	3.977156132029813	true	true	164642	73237	164642	73237
qwen3_full	111	cpu	ts	aten::supa_out_matmul_transpose	82176	82176	false	i32	328704	657408	true	328704	false	0	972280	37085	2.2158824322502357	127	1400530	346266	0.001842787	true	310864	6102	13.467059980334316	32767	448167	236972	0.001734596	true	slp_i16	310864	2.1147768799217666	1.0573884399608833	true	true	409957	316001	409957	316001
